,Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,Month,Year,Day,WeekOfYear,YearMonth,IsPromo2Month,Competition,StoreRenovated,DaysAfterRenovation
21713,15005,584,1,2015-08-31,1.0,1,0,1.0,d,a,1360.0,1,8,2015,31,36,2015-08,0,1,0,0
21714,15861,584,7,2015-08-30,0.0,0,0,1.0,d,a,1360.0,1,8,2015,30,35,2015-08,0,1,0,0
21715,16717,584,6,2015-08-29,1.0,0,0,1.0,d,a,1360.0,1,8,2015,29,35,2015-08,0,1,0,0
21716,17573,584,5,2015-08-28,1.0,0,0,1.0,d,a,1360.0,1,8,2015,28,35,2015-08,0,1,0,0
21717,18429,584,4,2015-08-27,1.0,0,0,1.0,d,a,1360.0,1,8,2015,27,35,2015-08,0,1,0,0
21718,19285,584,3,2015-08-26,1.0,0,0,1.0,d,a,1360.0,1,8,2015,26,35,2015-08,0,1,0,0
21719,20141,584,2,2015-08-25,1.0,0,0,1.0,d,a,1360.0,1,8,2015,25,35,2015-08,0,1,0,0
21720,20997,584,1,2015-08-24,1.0,0,0,1.0,d,a,1360.0,1,8,2015,24,35,2015-08,0,1,0,0
21721,21853,584,7,2015-08-23,0.0,0,0,1.0,d,a,1360.0,1,8,2015,23,34,2015-08,0,1,0,0
21722,22709,584,6,2015-08-22,1.0,0,0,1.0,d,a,1360.0,1,8,2015,22,34,2015-08,0,1,0,0
21723,23565,584,5,2015-08-21,1.0,1,0,1.0,d,a,1360.0,1,8,2015,21,34,2015-08,0,1,0,0
21724,24421,584,4,2015-08-20,1.0,1,0,1.0,d,a,1360.0,1,8,2015,20,34,2015-08,0,1,0,0
21725,25277,584,3,2015-08-19,1.0,1,0,1.0,d,a,1360.0,1,8,2015,19,34,2015-08,0,1,0,0
21726,26133,584,2,2015-08-18,1.0,1,0,1.0,d,a,1360.0,1,8,2015,18,34,2015-08,0,1,0,0
21727,26989,584,1,2015-08-17,1.0,1,0,1.0,d,a,1360.0,1,8,2015,17,34,2015-08,0,1,0,0
21728,27845,584,7,2015-08-16,0.0,0,0,1.0,d,a,1360.0,1,8,2015,16,33,2015-08,0,1,0,0
21729,28701,584,6,2015-08-15,1.0,0,0,1.0,d,a,1360.0,1,8,2015,15,33,2015-08,0,1,0,0
21730,29557,584,5,2015-08-14,1.0,0,0,1.0,d,a,1360.0,1,8,2015,14,33,2015-08,0,1,0,0
21731,30413,584,4,2015-08-13,1.0,0,0,1.0,d,a,1360.0,1,8,2015,13,33,2015-08,0,1,0,0
21732,31269,584,3,2015-08-12,1.0,0,0,1.0,d,a,1360.0,1,8,2015,12,33,2015-08,0,1,0,0
21733,32125,584,2,2015-08-11,1.0,0,0,1.0,d,a,1360.0,1,8,2015,11,33,2015-08,0,1,0,0
21734,32981,584,1,2015-08-10,1.0,0,0,1.0,d,a,1360.0,1,8,2015,10,33,2015-08,0,1,0,0
21735,33837,584,7,2015-08-09,0.0,0,0,1.0,d,a,1360.0,1,8,2015,9,32,2015-08,0,1,0,0
21736,34693,584,6,2015-08-08,1.0,0,0,1.0,d,a,1360.0,1,8,2015,8,32,2015-08,0,1,0,0
21737,35549,584,5,2015-08-07,1.0,1,0,1.0,d,a,1360.0,1,8,2015,7,32,2015-08,0,1,0,0
21738,36405,584,4,2015-08-06,1.0,1,0,1.0,d,a,1360.0,1,8,2015,6,32,2015-08,0,1,0,0
21739,37261,584,3,2015-08-05,1.0,1,0,1.0,d,a,1360.0,1,8,2015,5,32,2015-08,0,1,0,0
21740,38117,584,2,2015-08-04,1.0,1,0,1.0,d,a,1360.0,1,8,2015,4,32,2015-08,0,1,0,0
21741,38973,584,1,2015-08-03,1.0,1,0,1.0,d,a,1360.0,1,8,2015,3,32,2015-08,0,1,0,0
21742,39829,584,7,2015-08-02,0.0,0,0,1.0,d,a,1360.0,1,8,2015,2,31,2015-08,0,1,0,0
21743,40685,584,6,2015-08-01,1.0,0,0,1.0,d,a,1360.0,1,8,2015,1,31,2015-08,0,1,0,0
21744,454,585,4,2015-09-17,1.0,1,0,0.0,d,c,440.0,0,9,2015,17,38,2015-09,0,1,0,0
21745,1310,585,3,2015-09-16,1.0,1,0,0.0,d,c,440.0,0,9,2015,16,38,2015-09,0,1,0,0
21746,2166,585,2,2015-09-15,1.0,1,0,0.0,d,c,440.0,0,9,2015,15,38,2015-09,0,1,0,0
21747,3022,585,1,2015-09-14,1.0,1,0,0.0,d,c,440.0,0,9,2015,14,38,2015-09,0,1,0,0
21748,3878,585,7,2015-09-13,0.0,0,0,0.0,d,c,440.0,0,9,2015,13,37,2015-09,0,1,0,0
21749,4734,585,6,2015-09-12,1.0,0,0,0.0,d,c,440.0,0,9,2015,12,37,2015-09,0,1,0,0
21750,5590,585,5,2015-09-11,1.0,0,0,0.0,d,c,440.0,0,9,2015,11,37,2015-09,0,1,0,0
21751,6446,585,4,2015-09-10,1.0,0,0,0.0,d,c,440.0,0,9,2015,10,37,2015-09,0,1,0,0
21752,7302,585,3,2015-09-09,1.0,0,0,0.0,d,c,440.0,0,9,2015,9,37,2015-09,0,1,0,0
21753,8158,585,2,2015-09-08,1.0,0,0,0.0,d,c,440.0,0,9,2015,8,37,2015-09,0,1,0,0
21754,9014,585,1,2015-09-07,1.0,0,0,0.0,d,c,440.0,0,9,2015,7,37,2015-09,0,1,0,0
21755,9870,585,7,2015-09-06,0.0,0,0,0.0,d,c,440.0,0,9,2015,6,36,2015-09,0,1,0,0
21756,10726,585,6,2015-09-05,1.0,0,0,0.0,d,c,440.0,0,9,2015,5,36,2015-09,0,1,0,0
21757,11582,585,5,2015-09-04,1.0,1,0,0.0,d,c,440.0,0,9,2015,4,36,2015-09,0,1,0,0
21758,12438,585,4,2015-09-03,1.0,1,0,0.0,d,c,440.0,0,9,2015,3,36,2015-09,0,1,0,0
21759,13294,585,3,2015-09-02,1.0,1,0,0.0,d,c,440.0,0,9,2015,2,36,2015-09,0,1,0,0
21760,14150,585,2,2015-09-01,1.0,1,0,0.0,d,c,440.0,0,9,2015,1,36,2015-09,0,1,0,0
21761,15006,585,1,2015-08-31,1.0,1,0,0.0,d,c,440.0,0,8,2015,31,36,2015-08,0,1,0,0
21762,15862,585,7,2015-08-30,0.0,0,0,0.0,d,c,440.0,0,8,2015,30,35,2015-08,0,1,0,0
21763,16718,585,6,2015-08-29,1.0,0,0,0.0,d,c,440.0,0,8,2015,29,35,2015-08,0,1,0,0
21764,17574,585,5,2015-08-28,1.0,0,0,1.0,d,c,440.0,0,8,2015,28,35,2015-08,0,1,0,0
21765,18430,585,4,2015-08-27,1.0,0,0,1.0,d,c,440.0,0,8,2015,27,35,2015-08,0,1,0,0
21766,19286,585,3,2015-08-26,1.0,0,0,1.0,d,c,440.0,0,8,2015,26,35,2015-08,0,1,0,0
21767,20142,585,2,2015-08-25,1.0,0,0,1.0,d,c,440.0,0,8,2015,25,35,2015-08,0,1,0,0
21768,20998,585,1,2015-08-24,1.0,0,0,1.0,d,c,440.0,0,8,2015,24,35,2015-08,0,1,0,0
21769,21854,585,7,2015-08-23,0.0,0,0,0.0,d,c,440.0,0,8,2015,23,34,2015-08,0,1,0,0
21770,22710,585,6,2015-08-22,1.0,0,0,0.0,d,c,440.0,0,8,2015,22,34,2015-08,0,1,0,0
21771,23566,585,5,2015-08-21,1.0,1,0,1.0,d,c,440.0,0,8,2015,21,34,2015-08,0,1,0,0
21772,24422,585,4,2015-08-20,1.0,1,0,1.0,d,c,440.0,0,8,2015,20,34,2015-08,0,1,0,0
21773,25278,585,3,2015-08-19,1.0,1,0,1.0,d,c,440.0,0,8,2015,19,34,2015-08,0,1,0,0
21774,26134,585,2,2015-08-18,1.0,1,0,1.0,d,c,440.0,0,8,2015,18,34,2015-08,0,1,0,0
21775,26990,585,1,2015-08-17,1.0,1,0,1.0,d,c,440.0,0,8,2015,17,34,2015-08,0,1,0,0
21776,27846,585,7,2015-08-16,0.0,0,0,0.0,d,c,440.0,0,8,2015,16,33,2015-08,0,1,0,0
21777,28702,585,6,2015-08-15,1.0,0,0,0.0,d,c,440.0,0,8,2015,15,33,2015-08,0,1,0,0
21778,29558,585,5,2015-08-14,1.0,0,0,1.0,d,c,440.0,0,8,2015,14,33,2015-08,0,1,0,0
21779,30414,585,4,2015-08-13,1.0,0,0,1.0,d,c,440.0,0,8,2015,13,33,2015-08,0,1,0,0
21780,31270,585,3,2015-08-12,1.0,0,0,1.0,d,c,440.0,0,8,2015,12,33,2015-08,0,1,0,0
21781,32126,585,2,2015-08-11,1.0,0,0,1.0,d,c,440.0,0,8,2015,11,33,2015-08,0,1,0,0
21782,32982,585,1,2015-08-10,1.0,0,0,1.0,d,c,440.0,0,8,2015,10,33,2015-08,0,1,0,0
21783,33838,585,7,2015-08-09,0.0,0,0,0.0,d,c,440.0,0,8,2015,9,32,2015-08,0,1,0,0
21784,34694,585,6,2015-08-08,1.0,0,0,0.0,d,c,440.0,0,8,2015,8,32,2015-08,0,1,0,0
21785,35550,585,5,2015-08-07,1.0,1,0,1.0,d,c,440.0,0,8,2015,7,32,2015-08,0,1,0,0
21786,36406,585,4,2015-08-06,1.0,1,0,1.0,d,c,440.0,0,8,2015,6,32,2015-08,0,1,0,0
21787,37262,585,3,2015-08-05,1.0,1,0,1.0,d,c,440.0,0,8,2015,5,32,2015-08,0,1,0,0
21788,38118,585,2,2015-08-04,1.0,1,0,1.0,d,c,440.0,0,8,2015,4,32,2015-08,0,1,0,0
21789,38974,585,1,2015-08-03,1.0,1,0,1.0,d,c,440.0,0,8,2015,3,32,2015-08,0,1,0,0
21790,39830,585,7,2015-08-02,0.0,0,0,0.0,d,c,440.0,0,8,2015,2,31,2015-08,0,1,0,0
21791,40686,585,6,2015-08-01,1.0,0,0,0.0,d,c,440.0,0,8,2015,1,31,2015-08,0,1,0,0
21792,455,586,4,2015-09-17,1.0,1,0,0.0,a,c,250.0,0,9,2015,17,38,2015-09,0,1,0,0
21793,1311,586,3,2015-09-16,1.0,1,0,0.0,a,c,250.0,0,9,2015,16,38,2015-09,0,1,0,0
21794,2167,586,2,2015-09-15,1.0,1,0,0.0,a,c,250.0,0,9,2015,15,38,2015-09,0,1,0,0
21795,3023,586,1,2015-09-14,1.0,1,0,0.0,a,c,250.0,0,9,2015,14,38,2015-09,0,1,0,0
21796,3879,586,7,2015-09-13,0.0,0,0,0.0,a,c,250.0,0,9,2015,13,37,2015-09,0,1,0,0
21797,4735,586,6,2015-09-12,1.0,0,0,0.0,a,c,250.0,0,9,2015,12,37,2015-09,0,1,0,0
21798,5591,586,5,2015-09-11,1.0,0,0,0.0,a,c,250.0,0,9,2015,11,37,2015-09,0,1,0,0
21799,6447,586,4,2015-09-10,1.0,0,0,0.0,a,c,250.0,0,9,2015,10,37,2015-09,0,1,0,0
21800,7303,586,3,2015-09-09,1.0,0,0,0.0,a,c,250.0,0,9,2015,9,37,2015-09,0,1,0,0
21801,8159,586,2,2015-09-08,1.0,0,0,0.0,a,c,250.0,0,9,2015,8,37,2015-09,0,1,0,0
21802,9015,586,1,2015-09-07,1.0,0,0,0.0,a,c,250.0,0,9,2015,7,37,2015-09,0,1,0,0
21803,9871,586,7,2015-09-06,0.0,0,0,0.0,a,c,250.0,0,9,2015,6,36,2015-09,0,1,0,0
21804,10727,586,6,2015-09-05,1.0,0,0,0.0,a,c,250.0,0,9,2015,5,36,2015-09,0,1,0,0
21805,11583,586,5,2015-09-04,1.0,1,0,0.0,a,c,250.0,0,9,2015,4,36,2015-09,0,1,0,0
21806,12439,586,4,2015-09-03,1.0,1,0,0.0,a,c,250.0,0,9,2015,3,36,2015-09,0,1,0,0
21807,13295,586,3,2015-09-02,1.0,1,0,0.0,a,c,250.0,0,9,2015,2,36,2015-09,0,1,0,0
21808,14151,586,2,2015-09-01,1.0,1,0,0.0,a,c,250.0,0,9,2015,1,36,2015-09,0,1,0,0
21809,15007,586,1,2015-08-31,1.0,1,0,0.0,a,c,250.0,0,8,2015,31,36,2015-08,0,1,0,0
21810,15863,586,7,2015-08-30,0.0,0,0,0.0,a,c,250.0,0,8,2015,30,35,2015-08,0,1,0,0
21811,16719,586,6,2015-08-29,1.0,0,0,0.0,a,c,250.0,0,8,2015,29,35,2015-08,0,1,0,0
21812,17575,586,5,2015-08-28,1.0,0,0,0.0,a,c,250.0,0,8,2015,28,35,2015-08,0,1,0,0
21813,18431,586,4,2015-08-27,1.0,0,0,0.0,a,c,250.0,0,8,2015,27,35,2015-08,0,1,0,0
21814,19287,586,3,2015-08-26,1.0,0,0,0.0,a,c,250.0,0,8,2015,26,35,2015-08,0,1,0,0
21815,20143,586,2,2015-08-25,1.0,0,0,0.0,a,c,250.0,0,8,2015,25,35,2015-08,0,1,0,0
21816,20999,586,1,2015-08-24,1.0,0,0,0.0,a,c,250.0,0,8,2015,24,35,2015-08,0,1,0,0
21817,21855,586,7,2015-08-23,0.0,0,0,0.0,a,c,250.0,0,8,2015,23,34,2015-08,0,1,0,0
21818,22711,586,6,2015-08-22,1.0,0,0,0.0,a,c,250.0,0,8,2015,22,34,2015-08,0,1,0,0
21819,23567,586,5,2015-08-21,1.0,1,0,0.0,a,c,250.0,0,8,2015,21,34,2015-08,0,1,0,0
21820,24423,586,4,2015-08-20,1.0,1,0,0.0,a,c,250.0,0,8,2015,20,34,2015-08,0,1,0,0
21821,25279,586,3,2015-08-19,1.0,1,0,0.0,a,c,250.0,0,8,2015,19,34,2015-08,0,1,0,0
21822,26135,586,2,2015-08-18,1.0,1,0,0.0,a,c,250.0,0,8,2015,18,34,2015-08,0,1,0,0
21823,26991,586,1,2015-08-17,1.0,1,0,0.0,a,c,250.0,0,8,2015,17,34,2015-08,0,1,0,0
21824,27847,586,7,2015-08-16,0.0,0,0,0.0,a,c,250.0,0,8,2015,16,33,2015-08,0,1,0,0
21825,28703,586,6,2015-08-15,1.0,0,0,0.0,a,c,250.0,0,8,2015,15,33,2015-08,0,1,0,0
21826,29559,586,5,2015-08-14,1.0,0,0,0.0,a,c,250.0,0,8,2015,14,33,2015-08,0,1,0,0
21827,30415,586,4,2015-08-13,1.0,0,0,0.0,a,c,250.0,0,8,2015,13,33,2015-08,0,1,0,0
21828,31271,586,3,2015-08-12,1.0,0,0,0.0,a,c,250.0,0,8,2015,12,33,2015-08,0,1,0,0
21829,32127,586,2,2015-08-11,1.0,0,0,1.0,a,c,250.0,0,8,2015,11,33,2015-08,0,1,0,0
21830,32983,586,1,2015-08-10,1.0,0,0,1.0,a,c,250.0,0,8,2015,10,33,2015-08,0,1,0,0
21831,33839,586,7,2015-08-09,0.0,0,0,0.0,a,c,250.0,0,8,2015,9,32,2015-08,0,1,0,0
21832,34695,586,6,2015-08-08,1.0,0,0,0.0,a,c,250.0,0,8,2015,8,32,2015-08,0,1,0,0
21833,35551,586,5,2015-08-07,1.0,1,0,1.0,a,c,250.0,0,8,2015,7,32,2015-08,0,1,0,0
21834,36407,586,4,2015-08-06,1.0,1,0,1.0,a,c,250.0,0,8,2015,6,32,2015-08,0,1,0,0
21835,37263,586,3,2015-08-05,1.0,1,0,1.0,a,c,250.0,0,8,2015,5,32,2015-08,0,1,0,0
21836,38119,586,2,2015-08-04,1.0,1,0,1.0,a,c,250.0,0,8,2015,4,32,2015-08,0,1,0,0
21837,38975,586,1,2015-08-03,1.0,1,0,1.0,a,c,250.0,0,8,2015,3,32,2015-08,0,1,0,0
21838,39831,586,7,2015-08-02,0.0,0,0,0.0,a,c,250.0,0,8,2015,2,31,2015-08,0,1,0,0
21839,40687,586,6,2015-08-01,1.0,0,0,0.0,a,c,250.0,0,8,2015,1,31,2015-08,0,1,0,0
21840,456,587,4,2015-09-17,1.0,1,0,0.0,d,c,330.0,1,9,2015,17,38,2015-09,0,1,1,1
21841,1312,587,3,2015-09-16,1.0,1,0,0.0,d,c,330.0,1,9,2015,16,38,2015-09,0,1,1,1
21842,2168,587,2,2015-09-15,1.0,1,0,0.0,d,c,330.0,1,9,2015,15,38,2015-09,0,1,1,1
21843,3024,587,1,2015-09-14,1.0,1,0,1.0,d,c,330.0,1,9,2015,14,38,2015-09,0,1,1,1
21844,3880,587,7,2015-09-13,0.0,0,0,0.0,d,c,330.0,1,9,2015,13,37,2015-09,0,1,1,1
21845,4736,587,6,2015-09-12,1.0,0,0,0.0,d,c,330.0,1,9,2015,12,37,2015-09,0,1,1,1
21846,5592,587,5,2015-09-11,1.0,0,0,1.0,d,c,330.0,1,9,2015,11,37,2015-09,0,1,1,1
21847,6448,587,4,2015-09-10,1.0,0,0,1.0,d,c,330.0,1,9,2015,10,37,2015-09,0,1,1,1
21848,7304,587,3,2015-09-09,1.0,0,0,1.0,d,c,330.0,1,9,2015,9,37,2015-09,0,1,1,1
21849,8160,587,2,2015-09-08,1.0,0,0,1.0,d,c,330.0,1,9,2015,8,37,2015-09,0,1,1,1
21850,9016,587,1,2015-09-07,1.0,0,0,1.0,d,c,330.0,1,9,2015,7,37,2015-09,0,1,1,1
21851,9872,587,7,2015-09-06,0.0,0,0,0.0,d,c,330.0,1,9,2015,6,36,2015-09,0,1,1,1
21852,10728,587,6,2015-09-05,1.0,0,0,0.0,d,c,330.0,1,9,2015,5,36,2015-09,0,1,1,1
21853,11584,587,5,2015-09-04,1.0,1,0,1.0,d,c,330.0,1,9,2015,4,36,2015-09,0,1,1,1
21854,12440,587,4,2015-09-03,1.0,1,0,1.0,d,c,330.0,1,9,2015,3,36,2015-09,0,1,1,1
21855,13296,587,3,2015-09-02,1.0,1,0,1.0,d,c,330.0,1,9,2015,2,36,2015-09,0,1,1,1
21856,14152,587,2,2015-09-01,1.0,1,0,1.0,d,c,330.0,1,9,2015,1,36,2015-09,0,1,1,1
21857,15008,587,1,2015-08-31,1.0,1,0,1.0,d,c,330.0,1,8,2015,31,36,2015-08,0,1,1,1
21858,15864,587,7,2015-08-30,0.0,0,0,0.0,d,c,330.0,1,8,2015,30,35,2015-08,0,1,1,1
21859,16720,587,6,2015-08-29,1.0,0,0,0.0,d,c,330.0,1,8,2015,29,35,2015-08,0,1,1,1
21860,17576,587,5,2015-08-28,1.0,0,0,1.0,d,c,330.0,1,8,2015,28,35,2015-08,0,1,1,1
21861,18432,587,4,2015-08-27,1.0,0,0,1.0,d,c,330.0,1,8,2015,27,35,2015-08,0,1,1,1
21862,19288,587,3,2015-08-26,1.0,0,0,1.0,d,c,330.0,1,8,2015,26,35,2015-08,0,1,1,1
21863,20144,587,2,2015-08-25,1.0,0,0,1.0,d,c,330.0,1,8,2015,25,35,2015-08,0,1,1,1
21864,21000,587,1,2015-08-24,1.0,0,0,1.0,d,c,330.0,1,8,2015,24,35,2015-08,0,1,1,1
21865,21856,587,7,2015-08-23,0.0,0,0,0.0,d,c,330.0,1,8,2015,23,34,2015-08,0,1,1,1
21866,22712,587,6,2015-08-22,1.0,0,0,0.0,d,c,330.0,1,8,2015,22,34,2015-08,0,1,1,1
21867,23568,587,5,2015-08-21,1.0,1,0,1.0,d,c,330.0,1,8,2015,21,34,2015-08,0,1,1,1
21868,24424,587,4,2015-08-20,1.0,1,0,1.0,d,c,330.0,1,8,2015,20,34,2015-08,0,1,1,1
21869,25280,587,3,2015-08-19,1.0,1,0,1.0,d,c,330.0,1,8,2015,19,34,2015-08,0,1,1,1
21870,26136,587,2,2015-08-18,1.0,1,0,1.0,d,c,330.0,1,8,2015,18,34,2015-08,0,1,1,1
21871,26992,587,1,2015-08-17,1.0,1,0,1.0,d,c,330.0,1,8,2015,17,34,2015-08,0,1,1,1
21872,27848,587,7,2015-08-16,0.0,0,0,0.0,d,c,330.0,1,8,2015,16,33,2015-08,0,1,1,1
21873,28704,587,6,2015-08-15,0.0,0,a,0.0,d,c,330.0,1,8,2015,15,33,2015-08,0,1,1,1
21874,29560,587,5,2015-08-14,1.0,0,0,1.0,d,c,330.0,1,8,2015,14,33,2015-08,0,1,1,1
21875,30416,587,4,2015-08-13,1.0,0,0,1.0,d,c,330.0,1,8,2015,13,33,2015-08,0,1,1,1
21876,31272,587,3,2015-08-12,1.0,0,0,1.0,d,c,330.0,1,8,2015,12,33,2015-08,0,1,1,1
21877,32128,587,2,2015-08-11,1.0,0,0,1.0,d,c,330.0,1,8,2015,11,33,2015-08,0,1,1,1
21878,32984,587,1,2015-08-10,1.0,0,0,1.0,d,c,330.0,1,8,2015,10,33,2015-08,0,1,1,1
21879,33840,587,7,2015-08-09,0.0,0,0,0.0,d,c,330.0,1,8,2015,9,32,2015-08,0,1,1,1
21880,34696,587,6,2015-08-08,1.0,0,0,0.0,d,c,330.0,1,8,2015,8,32,2015-08,0,1,1,1
21881,35552,587,5,2015-08-07,1.0,1,0,1.0,d,c,330.0,1,8,2015,7,32,2015-08,0,1,1,1
21882,36408,587,4,2015-08-06,1.0,1,0,1.0,d,c,330.0,1,8,2015,6,32,2015-08,0,1,1,1
21883,37264,587,3,2015-08-05,1.0,1,0,1.0,d,c,330.0,1,8,2015,5,32,2015-08,0,1,1,1
21884,38120,587,2,2015-08-04,1.0,1,0,1.0,d,c,330.0,1,8,2015,4,32,2015-08,0,1,1,1
21885,38976,587,1,2015-08-03,1.0,1,0,1.0,d,c,330.0,1,8,2015,3,32,2015-08,0,1,1,1
21886,39832,587,7,2015-08-02,0.0,0,0,0.0,d,c,330.0,1,8,2015,2,31,2015-08,0,1,1,1
21887,40688,587,6,2015-08-01,1.0,0,0,0.0,d,c,330.0,1,8,2015,1,31,2015-08,0,1,1,1
21888,457,588,4,2015-09-17,1.0,1,0,0.0,d,c,15720.0,0,9,2015,17,38,2015-09,0,1,0,0
21889,1313,588,3,2015-09-16,1.0,1,0,0.0,d,c,15720.0,0,9,2015,16,38,2015-09,0,1,0,0
21890,2169,588,2,2015-09-15,1.0,1,0,0.0,d,c,15720.0,0,9,2015,15,38,2015-09,0,1,0,0
21891,3025,588,1,2015-09-14,1.0,1,0,0.0,d,c,15720.0,0,9,2015,14,38,2015-09,0,1,0,0
21892,3881,588,7,2015-09-13,0.0,0,0,0.0,d,c,15720.0,0,9,2015,13,37,2015-09,0,1,0,0
21893,4737,588,6,2015-09-12,1.0,0,0,0.0,d,c,15720.0,0,9,2015,12,37,2015-09,0,1,0,0
21894,5593,588,5,2015-09-11,1.0,0,0,0.0,d,c,15720.0,0,9,2015,11,37,2015-09,0,1,0,0
21895,6449,588,4,2015-09-10,1.0,0,0,0.0,d,c,15720.0,0,9,2015,10,37,2015-09,0,1,0,0
21896,7305,588,3,2015-09-09,1.0,0,0,0.0,d,c,15720.0,0,9,2015,9,37,2015-09,0,1,0,0
21897,8161,588,2,2015-09-08,1.0,0,0,0.0,d,c,15720.0,0,9,2015,8,37,2015-09,0,1,0,0
21898,9017,588,1,2015-09-07,1.0,0,0,0.0,d,c,15720.0,0,9,2015,7,37,2015-09,0,1,0,0
21899,9873,588,7,2015-09-06,0.0,0,0,0.0,d,c,15720.0,0,9,2015,6,36,2015-09,0,1,0,0
21900,10729,588,6,2015-09-05,1.0,0,0,0.0,d,c,15720.0,0,9,2015,5,36,2015-09,0,1,0,0
21901,11585,588,5,2015-09-04,1.0,1,0,0.0,d,c,15720.0,0,9,2015,4,36,2015-09,0,1,0,0
21902,12441,588,4,2015-09-03,1.0,1,0,0.0,d,c,15720.0,0,9,2015,3,36,2015-09,0,1,0,0
21903,13297,588,3,2015-09-02,1.0,1,0,0.0,d,c,15720.0,0,9,2015,2,36,2015-09,0,1,0,0
21904,14153,588,2,2015-09-01,1.0,1,0,0.0,d,c,15720.0,0,9,2015,1,36,2015-09,0,1,0,0
21905,15009,588,1,2015-08-31,1.0,1,0,0.0,d,c,15720.0,0,8,2015,31,36,2015-08,0,1,0,0
21906,15865,588,7,2015-08-30,0.0,0,0,0.0,d,c,15720.0,0,8,2015,30,35,2015-08,0,1,0,0
21907,16721,588,6,2015-08-29,1.0,0,0,0.0,d,c,15720.0,0,8,2015,29,35,2015-08,0,1,0,0
21908,17577,588,5,2015-08-28,1.0,0,0,1.0,d,c,15720.0,0,8,2015,28,35,2015-08,0,1,0,0
21909,18433,588,4,2015-08-27,1.0,0,0,1.0,d,c,15720.0,0,8,2015,27,35,2015-08,0,1,0,0
21910,19289,588,3,2015-08-26,1.0,0,0,1.0,d,c,15720.0,0,8,2015,26,35,2015-08,0,1,0,0
21911,20145,588,2,2015-08-25,1.0,0,0,1.0,d,c,15720.0,0,8,2015,25,35,2015-08,0,1,0,0
21912,21001,588,1,2015-08-24,1.0,0,0,1.0,d,c,15720.0,0,8,2015,24,35,2015-08,0,1,0,0
21913,21857,588,7,2015-08-23,0.0,0,0,0.0,d,c,15720.0,0,8,2015,23,34,2015-08,0,1,0,0
21914,22713,588,6,2015-08-22,1.0,0,0,0.0,d,c,15720.0,0,8,2015,22,34,2015-08,0,1,0,0
21915,23569,588,5,2015-08-21,1.0,1,0,1.0,d,c,15720.0,0,8,2015,21,34,2015-08,0,1,0,0
21916,24425,588,4,2015-08-20,1.0,1,0,1.0,d,c,15720.0,0,8,2015,20,34,2015-08,0,1,0,0
21917,25281,588,3,2015-08-19,1.0,1,0,1.0,d,c,15720.0,0,8,2015,19,34,2015-08,0,1,0,0
21918,26137,588,2,2015-08-18,1.0,1,0,1.0,d,c,15720.0,0,8,2015,18,34,2015-08,0,1,0,0
21919,26993,588,1,2015-08-17,1.0,1,0,1.0,d,c,15720.0,0,8,2015,17,34,2015-08,0,1,0,0
21920,27849,588,7,2015-08-16,0.0,0,0,0.0,d,c,15720.0,0,8,2015,16,33,2015-08,0,1,0,0
21921,28705,588,6,2015-08-15,1.0,0,0,0.0,d,c,15720.0,0,8,2015,15,33,2015-08,0,1,0,0
21922,29561,588,5,2015-08-14,1.0,0,0,1.0,d,c,15720.0,0,8,2015,14,33,2015-08,0,1,0,0
21923,30417,588,4,2015-08-13,1.0,0,0,1.0,d,c,15720.0,0,8,2015,13,33,2015-08,0,1,0,0
21924,31273,588,3,2015-08-12,1.0,0,0,1.0,d,c,15720.0,0,8,2015,12,33,2015-08,0,1,0,0
21925,32129,588,2,2015-08-11,1.0,0,0,1.0,d,c,15720.0,0,8,2015,11,33,2015-08,0,1,0,0
21926,32985,588,1,2015-08-10,1.0,0,0,1.0,d,c,15720.0,0,8,2015,10,33,2015-08,0,1,0,0
21927,33841,588,7,2015-08-09,0.0,0,0,0.0,d,c,15720.0,0,8,2015,9,32,2015-08,0,1,0,0
21928,34697,588,6,2015-08-08,1.0,0,0,0.0,d,c,15720.0,0,8,2015,8,32,2015-08,0,1,0,0
21929,35553,588,5,2015-08-07,1.0,1,0,1.0,d,c,15720.0,0,8,2015,7,32,2015-08,0,1,0,0
21930,36409,588,4,2015-08-06,1.0,1,0,1.0,d,c,15720.0,0,8,2015,6,32,2015-08,0,1,0,0
21931,37265,588,3,2015-08-05,1.0,1,0,1.0,d,c,15720.0,0,8,2015,5,32,2015-08,0,1,0,0
21932,38121,588,2,2015-08-04,1.0,1,0,1.0,d,c,15720.0,0,8,2015,4,32,2015-08,0,1,0,0
21933,38977,588,1,2015-08-03,1.0,1,0,1.0,d,c,15720.0,0,8,2015,3,32,2015-08,0,1,0,0
21934,39833,588,7,2015-08-02,0.0,0,0,0.0,d,c,15720.0,0,8,2015,2,31,2015-08,0,1,0,0
21935,40689,588,6,2015-08-01,1.0,0,0,0.0,d,c,15720.0,0,8,2015,1,31,2015-08,0,1,0,0
21936,458,589,4,2015-09-17,1.0,1,0,0.0,a,c,360.0,1,9,2015,17,38,2015-09,0,1,0,0
21937,1314,589,3,2015-09-16,1.0,1,0,0.0,a,c,360.0,1,9,2015,16,38,2015-09,0,1,0,0
21938,2170,589,2,2015-09-15,1.0,1,0,0.0,a,c,360.0,1,9,2015,15,38,2015-09,0,1,0,0
